"","city_name","lon","lat","flights.sum","type","cancelled.percent","delay.percent","nas_delay.percent","carrier_delay.percent","weather_delay.percent","security_delay.percent","late_aircraft_delay.percent"
"44","Brunswick, GA",-81.4914894,31.1499528,694,"destination",0.0144092219020173,0.244956772334294,0.0893371757925072,0.105187319884726,0.00288184438040346,0,0.0648414985590778
"45","Buffalo, NY",-78.8783689,42.8864468,20373,"destination",0.0252785549501792,0.372208314926619,0.0836401119128258,0.134000883522309,0.0101114219800717,0.000539930299906739,0.114514308152948
"46","Bullhead City, AZ",-114.5285981,35.1359386,290,"destination",0,0.172413793103448,0.110344827586207,0.110344827586207,0,0,0.0620689655172414
"47","Burbank, CA",-118.3089661,34.1808392,26045,"destination",0.0149740833173354,0.405106546362066,0.0661547321942791,0.117719331925514,0.00218851986945671,0.000844691879439432,0.135227490881167
"48","Burlington, VT",-73.212072,44.4758825,5039,"destination",0.0468346894225045,0.312363564199246,0.091486406032943,0.121254217106569,0.0123040285770986,0.000198452073824171,0.109347092677118
"49","Butte, MT",-112.5347775,46.0038232,677,"destination",0.0118168389955687,0.155096011816839,0.0251107828655835,0.0295420974889217,0.017725258493353,0,0.0310192023633678
"50","Cape Girardeau, MO",-89.5181476,37.3058839,256,"destination",0.05078125,0.26171875,0.06640625,0.046875,0.00390625,0,0.125
"51","Casper, WY",-106.3251749,42.8500769,812,"destination",0.00123152709359606,0.147783251231527,0.0394088669950739,0.0480295566502463,0.00738916256157635,0,0.0283251231527094
"52","Cedar City, UT",-113.0618931,37.6774769,623,"destination",0.00160513643659711,0.131621187800963,0.165329052969502,0.0609951845906902,0.00321027287319422,0,0.0304975922953451
"53","Cedar Rapids/Iowa City, IA",-104.990251,41.9778795,6878,"destination",0.0135213724920035,0.248473393428322,0.0904332654841524,0.0815644082582146,0.0148298924105845,0.000290782204129107,0.0837452747891829
"54","Champaign/Urbana, IL",-88.2433829,40.1164204,762,"destination",0.0393700787401575,0.242782152230971,0.122047244094488,0.062992125984252,0.0459317585301837,0,0.0853018372703412
"55","Charleston, SC",-79.9310512,32.7764749,16762,"destination",0.0301276697291493,0.331165732012886,0.0708745973034244,0.0999880682496122,0.0106789165970648,0.000477270015511275,0.0877580241021358
"56","Charleston/Dunbar, WV",-81.7373485,38.3606509,2788,"destination",0.0329985652797704,0.278335724533716,0.0746054519368723,0.093974175035868,0.0190100430416069,0.000358680057388809,0.092180774748924
"57","Charlotte, NC",-80.8431267,35.2270869,149860,"destination",0.0182103296409983,0.28930334979314,0.0735953556652876,0.0752235419725077,0.00928199653009476,0.000620579207260109,0.0763579340718003
"58","Charlottesville, VA",-78.4766781,38.0293059,3273,"destination",0.0302474793767186,0.336083104185762,0.106935533150015,0.112740604949588,0.0137488542621448,0.000611060189428659,0.135655362053162
